Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,CLTV,Gender_Male,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Avg_Monthly_Spend,Tenure_Bucket,Num_Services_Subscribed,Charges_Per_Tenure
0,0,0,0.3106496014024181,1,1,1.3207400052131024,0.7752094312962713,1,-1.3257238681291943,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1.1967229272070952,2,4,-0.3694029224728346
1,0,0,-1.1960038562387048,1,1,0.3419415721152558,-0.8927267108160047,1,-0.716242584967484,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6844883320081696,0,0,1.4895814002542769
0,0,0,-0.38159658183809786,1,1,0.5396954151350245,-0.15998806043586045,1,1.0995213487791917,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6162823965626318,1,1,-0.27467270840031865
1,1,0,-1.2774445836787656,1,1,0.32200000811326246,-0.9729337654200391,1,-1.695977407692064,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.322175721607059,0,0,3.6063996930916757
0,0,0,-1.1552834925186746,1,1,-0.14496494893341827,-0.8857119024100414,1,1.1240358525402037,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.11032195739455525,0,3,0.7233992341399417
0,1,1,-1.2774445836787656,1,1,0.19570343610063723,-0.9746102605107724,1,-0.7923220793982108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19663275022187185,0,0,3.38855515652344
0,0,0,-0.8295205827584317,1,1,-0.16490651293541178,-0.6846869055435497,1,0.15275430697459355,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.13374349026546326,0,2,-0.1342203098234297
0,0,0,-0.9516816739185228,1,1,-0.683387176987242,-0.8278287034878782,1,-2.004522023994455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65683920437041,0,0,-0.15485821328778887
1,0,0,-1.2774445836787656,1,1,0.3652067301175816,-0.9723602276258407,1,0.9896287457125866,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.36512463287041247,0,0,3.680925455601862
0,0,0,1.4100994218432374,1,1,1.2692242982079527,2.0323160395951443,1,1.0310498037915379,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1.2581266799190143,3,4,-0.48804907142439197
1,1,0,-1.1552834925186746,1,1,0.32033821111309646,-0.8705131508637874,1,1.2161765735729726,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3948584945142728,0,0,1.0444332880299738
0,1,0,-1.2774445836787656,0,1,-1.1603229160349193,-0.9926105235902257,0,-0.3688128937338324,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1513023109664546,0,1,1.0495927638960636
0,0,0,0.06632741908223598,1,0,-0.2596289419448806,-0.17216470898960817,0,-0.8109192891479439,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.30145801705403386,2,2,-0.47507330275463205
0,0,0,0.5142514200025698,0,0,-0.7465354629935549,-0.1936723762720431,0,-0.07886548718117423,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.7860530228721232,2,3,-0.5562006306586968
0,0,1,-0.4223169455581282,1,1,0.8089065291619363,-0.14573785216462656,0,0.049624325635164106,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7899584439334444,1,2,-0.21746982379801877
0,0,0,-0.9109613101984924,0,0,-1.1636465100352518,-0.8725867105812734,0,-2.018047267448807,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1400695187898853,0,1,-0.3515436872132728
0,0,0,1.2064976032430856,1,0,-0.28621769394753876,0.5330441272690194,0,0.1087972657479515,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2788692468730852,3,2,-0.5594448375524886
0,1,1,-0.7888002190384014,1,1,-0.4922805219681379,-0.7466069281710316,0,1.1527769948807005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.644555985172804,1,1,-0.2525606689742195
0,0,0,-0.6666391278783103,1,0,-1.5225946620711341,-0.8616012559077836,0,0.2753268257796531,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.4626819176257677,1,0,-0.5338267739617573
0,1,0,1.0436161483629645,1,0,1.182810854199314,1.5006244452274227,0,1.7174559090998716,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1.0985598867522959,3,3,-0.4666227003675578
0,0,0,-0.30015585439803716,1,1,1.3539759452164248,0.17925954483241316,0,1.2018060024027242,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1.4121530142228744,2,5,-0.19639860872246062
0,1,0,1.4915401492832983,1,0,1.611554480242174,2.4774254861848592,0,0.6261378278768926,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1.6427709518796938,3,6,-0.4761379565047775
0,0,0,0.7992939660427822,1,0,-1.4660935640654862,-0.5544717671146129,0,0.664177575092256,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.48755543650092,3,0,-0.6169612068959407
0,0,0,1.5729808767233588,1,0,1.393859073220412,2.251142767227713,0,0.06653087995310336,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1.2976232046121297,3,4,-0.4917210295571211
0,0,0,-0.46303730927815856,1,1,0.8404806721650927,-0.18390017462474187,0,1.3370584369462384,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.7932765083400707,1,3,-0.19232955821423908
0,1,0,-0.8295205827584317,1,0,-1.4943441130683104,-0.9165505884211634,0,0.7427930526706735,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.58065376683312,0,0,-0.4870049844278605
0,1,0,1.0436161483629645,1,1,-0.1615829189350795,0.5406104143232504,0,1.6963227162024475,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,-0.1409206292829467,3,2,-0.5452294042407527
0,1,1,0.6771328748826912,1,0,-0.17155370093607614,0.3046657894484568,0,0.49511203191286346,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.13478855796496372,3,3,-0.5249646154152972
0,0,0,-0.0965540357978854,1,1,-0.31446824295036285,-0.33050525848019063,0,-1.416173933730169,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4518958098547668,2,2,-0.45710363821743655
0,1,0,1.6137012404433893,1,1,0.8471278601657574,1.8043127072554035,0,1.3302958152190625,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0.7851842569733719,3,6,-0.5198852410010096
1,1,0,1.5729808767233588,1,1,1.0498670941860242,1.9796829174044883,0,0.7681528841475824,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1.0113126401447248,3,4,-0.5082026885737968
1,1,0,-1.2367242199587352,1,1,1.0216165451832002,-0.9256389565446128,0,0.04117104847619448,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.8631668154050699,0,3,2.9882180476546196
0,1,0,-0.21871512695797646,1,0,0.046141706085686136,-0.1788045119147496,0,-1.0036540083724514,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.1561310703695353,2,4,-0.39076091538733915
0,0,0,-1.2774445836787656,1,0,-1.481049737066981,-0.9968679387548512,0,0.9515889984972233,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,-1.4701153830367326,0,0,0.49638229603199036
1,0,0,-1.2774445836787656,1,0,-0.6484894399837535,-0.9858163066435692,0,-1.0619816207693418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6425229006159588,0,0,1.9324364120936515
0,1,0,1.6137012404433893,1,0,1.1678546811978192,2.193546337202649,0,1.2804214799811418,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1.1900098655427482,3,4,-0.5047287898266515
0,0,0,0.5549717837226001,1,1,0.33363258711442517,0.5596695164073775,0,-0.8498043640792042,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4109463810075691,2,1,-0.4791611549605918
0,1,0,-0.9109613101984924,1,0,-0.5055748979694671,-0.7959091193261516,0,-1.6976680631238579,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.5658756128228972,0,1,-0.14516465256968084
0,1,0,1.5322605130033284,1,1,0.14751132309581955,1.1438177597983101,0,0.26602822090478656,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.1621084330909453,3,3,-0.5498851260774249
0,1,0,-0.62591876415828,1,0,-1.462769970065154,-0.8212550780005288,0,-0.6376271073890666,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.3246526677398092,1,0,-0.5294616400590743
0,0,0,1.247217966963116,1,1,0.5014740841312035,1.1390088659854167,0,0.16458889499715104,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0.4119017132695717,3,5,-0.5185833470003625
0,1,0,-0.7888002190384014,1,1,0.3801629031190768,-0.5727808582370959,0,-1.5480450574100955,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.3567381590734262,1,4,-0.03758250788714449
0,0,0,0.6771328748826912,1,1,0.6560212051466532,0.7177894744386527,0,1.7191465645316655,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4965671799785878,3,1,-0.46786641583057015
0,0,0,-1.2367242199587352,1,0,-0.5155456799704636,-0.9629850906052922,0,-0.5032200005614494,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.535150622457575,0,1,1.2206198342720032
0,0,0,0.7992939660427822,1,1,0.4981504901308714,0.8550414804194837,0,-0.21834456030417307,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0.542257124885545,3,4,-0.48911004392491053
0,1,0,1.4915401492832983,1,1,-0.020330173920958795,0.8710564203651738,0,0.6151485675702322,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,-0.10058616468032108,3,3,-0.5565602628619233
1,0,0,0.43281069256250915,1,1,0.8471278601657574,0.6878110951188281,0,-1.8405284471104444,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.811900874366657,2,2,-0.42646031910725346
1,1,0,-0.30015585439803716,1,1,0.1574821050968162,-0.23254059140194083,0,-1.0535283436103722,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.17866028273936094,2,3,-0.35515171229445447
1,1,0,1.125056875803025,1,1,0.33529438411459117,0.9602856656548654,0,0.6362817604676562,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0.316311543338409,3,5,-0.5209460509702334
0,1,0,1.247217966963116,1,1,1.1595456961969886,1.778613802246135,0,0.1451463575315209,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1.172160371438641,3,3,-0.4831119504209952
1,1,0,1.369379058123207,1,1,1.4520219682262263,2.1161849124236753,0,0.1535996346904905,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1.4047335647736268,3,5,-0.4760462813827788
0,1,0,0.06632741908223598,1,0,-1.3231790220511994,-0.6112299495943104,0,0.8518403280213817,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.2684887068569624,2,0,-0.5799007489228057
0,0,0,1.6137012404433893,1,1,1.42044782522307,2.459138454208307,0,0.2601109268935078,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1.4662411110613256,3,4,-0.49279210289140574
0,1,0,0.5956921474426305,1,1,1.1877962451998125,1.0709122824973383,0,0.07413882939617603,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.1712778060680724,2,3,-0.42157445180981995
0,0,0,1.125056875803025,1,1,0.8354952811645946,1.3989759007787455,0,1.5991100288742968,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8638275678860444,3,2,-0.4926582142545134
0,1,0,1.6137012404433893,0,0,-0.7531826509942192,0.3010039712239601,0,1.4291991579790073,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.7783442439274189,3,3,-0.5955104352025999
0,1,0,-0.5851984004382496,1,1,-0.34438058895335305,-0.5835236623053481,0,0.4629895787087789,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,-0.3807915012076591,1,2,-0.3333579748304044
0,0,0,-1.1960038562387048,1,1,0.3502505571160864,-0.8980870832771656,0,0.8340884459875455,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.5506859546107986,0,4,1.4967473389571795
0,1,0,0.5956921474426305,1,1,0.46989994112804756,0.6046922332519411,0,-0.4930760679706859,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.42845846110000585,2,1,-0.47316921047071797
0,0,0,-0.055833672077855064,1,0,0.47987072312904416,0.09594215065214973,0,0.49342137648106954,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.5238650877755365,2,5,-0.3778622257221147
0,1,0,0.7178532386027215,1,0,-1.4827115340671475,-0.5950826547730361,0,1.2246298507319422,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.5223809042818293,3,0,-0.6163334250665484
0,0,0,-0.9109613101984924,1,1,0.5014740841312035,-0.614296170878678,0,1.3379037646621352,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7941181811432168,0,2,0.17065780953642215
0,0,0,-1.2774445836787656,1,0,-0.5221928679711283,-0.9841398115528358,0,-1.0332404784288451,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5169799292307717,0,1,2.1502809486618872
0,1,0,0.7992939660427822,1,1,-1.4744025490663168,-0.5246036835244418,0,0.9143945789977569,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,-1.4445429913451648,3,0,-0.6175020324584239
1,1,0,1.2879383306831464,1,1,1.5567151792366918,2.1261777055302837,0,0.40635262174368236,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1.5271198162094606,3,5,-0.4647795499277813
0,1,0,1.2064976032430856,1,1,-1.3464441800535252,-0.3772706478532799,0,0.03694440989670966,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.3783560465658955,3,0,-0.6175003155518763
0,0,1,-1.1960038562387048,1,1,-0.00869759491979612,-0.9275139839487225,0,1.025132509780259,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.18385055340604234,0,3,1.1871787869917914
1,0,0,0.9621754209229036,1,0,1.5201556452330371,1.702862695120103,0,0.05300563649875196,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1.4845691263074086,3,5,-0.43936358034421824
0,0,0,0.5549717837226001,1,0,-0.3028356639492,0.18049485700453238,0,-1.2961373980728006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.20631853178990942,2,1,-0.5258769766322796
0,1,1,-0.9924020376385531,1,0,-0.33607160395252245,-0.7930193712092296,0,1.025977837496156,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14592611413343368,0,2,0.034577357400495876
1,0,0,-0.0965540357978854,1,1,0.3319707901142591,-0.07431033764101187,0,-1.1558129972339046,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.18760246631521826,2,4,-0.3851668600128153
0,1,0,0.5142514200025698,1,1,-1.2916048790480432,-0.4690366949250022,0,1.1333344574150703,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-1.2442848684280567,2,0,-0.5970776375204712
0,1,1,-0.8702409464784621,0,0,-0.47233895796614456,-0.7563570706724021,0,-0.80922863371615,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.4394916837346512,0,3,-0.17864912978142522
0,0,0,0.3920903288424788,1,1,1.2974748472107767,0.9034392465914449,0,-0.33415445738205696,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1.2665798033429978,2,5,-0.38486151468774044
0,1,0,0.6771328748826912,1,1,-1.4827115340671475,-0.5763544398778698,0,0.8636749160439392,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.4812065853959504,3,0,-0.6154274256007385
0,0,0,-0.9516816739185228,1,1,1.1479131171958254,-0.6004430272341968,0,-0.7272318452741446,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1.2351153994870607,0,3,0.4768909427600956
0,1,0,0.10704778280226633,1,1,-0.08680205392760396,-0.028361136667358768,0,0.7225051874891464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.04624098314210362,2,2,-0.463694247074658
0,1,0,0.6364125111626608,1,0,-1.4660935640654862,-0.5394494887358046,0,-0.2335604591903184,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.409959375914664,2,0,-0.6133144973889111
0,1,0,0.5549717837226001,1,1,-1.4893587220678117,-0.5967591498637697,0,0.912703923565963,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.471623622395479,2,0,-0.6129660018896818
0,1,0,-0.13727439951791576,0,0,-1.0307027500219619,-0.5605159730996254,0,-0.6224112085029212,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.9877091105044502,2,1,-0.5326465017048087
0,1,1,-0.0965540357978854,1,0,0.574593152138513,0.12814850371097536,0,0.5373784177077116,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6929679888473443,2,2,-0.3581674522547827
1,0,0,-1.2774445836787656,1,0,0.3303089931140931,-0.9728234696903856,0,-0.18453145166829457,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3304351276192424,0,1,3.620731570497481
0,1,0,1.369379058123207,1,1,0.6394032351449919,1.5152496589794784,0,1.2043419855504152,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0.7229070842163557,3,5,-0.5178868070630095
0,0,0,1.3286586944031769,1,1,1.5384354122348645,2.1297071688791958,0,0.7275771537845281,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1.4748075975534494,3,5,-0.46871764248861186
0,0,0,1.6137012404433893,1,1,1.2010906212011416,2.2850256153772723,0,1.1671475660509487,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1.2851536342442051,3,4,-0.5031581731246455
0,1,0,1.5729808767233588,1,1,0.06940686408801149,1.0892654919116826,0,-0.23947775320159714,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.07218327766083274,3,3,-0.5551793978483799
0,0,0,0.7992939660427822,1,0,-1.4544609850643233,-0.5173021062213792,0,-0.20481931684982166,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.4340281321527315,3,0,-0.6162040511084642
0,0,0,-1.2774445836787656,1,0,-1.481049737066981,-0.9968679387548512,0,-1.4288538494686236,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4701153830367326,0,0,0.49638229603199036
0,1,1,-1.2774445836787656,1,0,-1.505976692069473,-0.9971988259438118,0,1.024287182064362,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,-1.4948936010732827,0,0,0.4533866638145754
0,0,0,0.22920887396235737,1,0,1.0049985751815391,0.5849492976439624,0,0.28800674151810757,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0.9972734867081522,2,3,-0.38234553096187934
1,1,0,1.369379058123207,0,0,-0.6385186579827569,0.3297911566635268,0,1.5534623322158607,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.6221246706161727,3,3,-0.5836850979589143
0,0,0,-1.1145631287986442,0,0,-1.3447823830533592,-0.9615733052657274,0,-0.3257011802230873,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4754014028845301,0,0,-0.19728057040897168
0,1,0,1.6137012404433893,1,1,1.3091074262119398,2.2162010800734806,0,0.16374356728125405,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1.2135721154719494,3,4,-0.49805366884312596
0,0,0,-0.015113308357824713,0,0,-1.150352134033923,-0.5965164992585318,0,-0.6891920980587812,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.179745640420911,2,1,-0.556880403500079
0,0,0,0.43281069256250915,1,0,0.9833952141793793,0.7242307450504181,0,1.2212485398683544,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.8753254293718421,2,2,-0.41577655595019886
0,1,0,1.6137012404433893,1,0,-1.5076384890696393,-0.4043372199102518,0,0.7047533054553102,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.5119400973706503,3,0,-0.6311634343381368
0,0,0,0.7992939660427822,1,0,-0.22639300194155818,0.3364089004427376,0,1.4182098976723467,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,-0.20461554723923664,3,3,-0.5362700329734461
0,0,0,0.43281069256250915,1,1,0.893658176170409,0.7387015447809587,0,-0.4854681185276133,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9005262216694806,2,3,-0.42281220485850307
0,1,0,1.2879383306831464,0,1,-0.33773340095268845,0.504609888164344,0,0.3801474625508765,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.37022060865178835,3,4,-0.5653231821900441
0,1,1,-1.1960038562387048,1,0,0.8338334841644282,-0.8961899967271251,0,0.20939126393969004,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5980398824139834,0,3,1.913804971466105
0,0,0,0.14776814652229667,0,0,-1.1204397880309327,-0.5088534533299203,0,0.3978993445847127,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1038107263964003,2,1,-0.5654161457191629
0,0,0,0.35136996512244845,1,0,-1.4660935640654862,-0.6373259192303314,0,1.2829574631288327,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.4645151028626182,2,0,-0.6052613472275541
0,1,1,-0.21871512695797646,1,1,0.6792863631489789,-0.056530666020865795,0,-0.5108279500045222,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4952561631512569,2,2,-0.3127545540786005
0,1,0,0.9621754209229036,1,1,1.1645310871974868,1.4275424947590052,0,0.17388749987201763,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1.1164061033143349,3,3,-0.46088654009749735
0,0,0,-1.0738427650786138,1,0,-1.46443176706532,-0.9560364596371209,0,0.79943000963577,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.516643370238699,0,0,-0.32258212715686685
0,1,1,-1.0331224013585834,1,0,-0.467353566965646,-0.8512113981744227,0,-1.101712023416499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.483942305182038,0,1,0.0649927861172599
0,1,1,-1.1552834925186746,1,0,-1.4594463760648215,-0.9780294281300312,0,-1.038312444724227,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.617958750654815,0,0,-0.18352196809939889
0,0,0,0.025607055362205634,1,1,0.8039211381614382,0.3299676298309725,0,0.5804901312184567,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.8936265036378794,2,3,-0.36167563476967607
0,1,0,1.6137012404433893,1,1,-1.3697093380558512,-0.24520254116616408,0,1.2685868919585843,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.3464307780042868,3,0,-0.6246453750248118
0,0,0,-1.2774445836787656,1,0,-1.4960059100684764,-0.9970664710682275,0,-1.6198979132613371,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4849823138586629,0,0,0.4705849167015414
1,0,0,1.5729808767233588,0,1,-0.2762469119465419,0.7524885109876478,0,0.821408530249091,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,-0.2830177127279099,3,4,-0.5717406784061989
0,0,0,-0.7888002190384014,1,1,0.7042133181514708,-0.4694558186976855,0,1.2559069762201298,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.9519236630898403,1,1,0.04226652337376906
0,0,0,1.4100994218432374,1,0,-0.47233895796614456,0.4325205992628083,0,1.4063753096497893,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.5299237744737457,3,1,-0.5764008803731193
0,0,0,0.43281069256250915,1,1,-1.2982520670487077,-0.4815662898136412,0,-2.014665956585219,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.2245613215024251,2,0,-0.5946644439335649
0,0,0,-0.38159658183809786,1,1,0.3402797751150897,-0.22113601295576768,0,-1.8422191025422383,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171948012080901,1,1,-0.3033364632119287
0,1,0,1.2879383306831464,1,0,-1.481049737066981,-0.44205835945175304,0,0.13246644179306644,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.4778843868169427,3,0,-0.6260021462220062
0,0,0,1.002895784642934,1,1,-1.5009913010689746,-0.4893531683271792,0,-0.006167303614035433,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.459015900571237,3,0,-0.6228879090944636
